"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1","KA1","EQD"
"04065099999","1916-10-23T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0011,1","+9999,9","10058,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0011,1",
"04065099999","1916-10-23T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","10035,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-23T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","09990,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1",
"04065099999","1916-10-24T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","09930,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0000,1",
"04065099999","1916-10-24T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09913,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-24T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","09893,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0072,1",
"04065099999","1916-10-25T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","09906,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-10-25T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0089,1","+9999,9","09941,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-25T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09954,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0100,1",
"04065099999","1916-10-26T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09976,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0028,1",
"04065099999","1916-10-26T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","09956,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-26T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09927,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0072,1",
"04065099999","1916-10-27T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","22000,1,C,N","999999,9,N,9","+0061,1","+9999,9","09951,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0028,1",
"04065099999","1916-10-27T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0123,1","22000,1,C,N","999999,9,N,9","+0072,1","+9999,9","10039,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-27T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10093,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0089,1",
"04065099999","1916-10-28T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","10056,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0028,1",
"04065099999","1916-10-28T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","10021,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-28T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","09997,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0061,1",
"04065099999","1916-10-29T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09970,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-10-29T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","09946,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-29T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","09909,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0061,1",
"04065099999","1916-10-30T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09890,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0028,1",
"04065099999","1916-10-30T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","09909,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-30T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09928,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0072,1",
"04065099999","1916-10-31T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09939,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0028,1",
"04065099999","1916-10-31T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","09962,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-10-31T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","09977,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0061,1",
"04065099999","1916-11-01T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-11-01T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","09999,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-01T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","10034,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0050,1",
"04065099999","1916-11-02T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","10082,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0011,1",
"04065099999","1916-11-02T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","10133,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-02T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10135,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-11-03T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0000,1","+9999,9","10152,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-11-03T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10150,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-03T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10157,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0000,1",
"04065099999","1916-11-04T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","99999,9","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-11-04T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10147,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-04T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10160,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0011,1",
"04065099999","1916-11-05T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10166,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-11-05T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10169,1","07,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-05T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","10155,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0022,1",
"04065099999","1916-11-06T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10127,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-11-06T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10134,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-06T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0123,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10124,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0022,1",
"04065099999","1916-11-07T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","10128,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0039,1",
"04065099999","1916-11-07T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10110,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-07T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10103,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0011,1",
"04065099999","1916-11-08T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10114,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-11-08T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0022,1","+9999,9","10127,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-08T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0154,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","10145,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0011,1",
"04065099999","1916-11-09T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,N,9","-0028,1","+9999,9","10170,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0028,1",
"04065099999","1916-11-09T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0039,1","+9999,9","10189,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-09T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","22000,1,C,N","999999,9,N,9","-0050,1","+9999,9","10185,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0028,1",
"04065099999","1916-11-10T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0039,1","+9999,9","10190,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0050,1",
"04065099999","1916-11-10T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0028,1","+9999,9","10183,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-10T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","-0039,1","+9999,9","10157,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,-0011,1",
"04065099999","1916-11-11T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10114,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0039,1",
"04065099999","1916-11-11T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10116,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-11T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","-0011,1","+9999,9","10156,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0011,1",
"04065099999","1916-11-12T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","10196,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0022,1",
"04065099999","1916-11-12T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","10199,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-12T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","10203,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0028,1",
"04065099999","1916-11-13T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","10182,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0011,1",
"04065099999","1916-11-13T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10209,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-13T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10200,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0072,1",
"04065099999","1916-11-14T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","140,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0061,1","+9999,9","10122,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-11-14T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0072,1","+9999,9","10110,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-14T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0061,1","+9999,9","10080,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0078,1",
"04065099999","1916-11-15T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0072,1","+9999,9","09985,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0039,1",
"04065099999","1916-11-15T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","10033,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-15T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","230,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0050,1","+9999,9","10069,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0089,1",
"04065099999","1916-11-16T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0072,1","+9999,9","09949,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0039,1",
"04065099999","1916-11-16T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0078,1","+9999,9","09970,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-16T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0061,1","+9999,9","09984,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0078,1",
"04065099999","1916-11-17T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","09949,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0039,1",
"04065099999","1916-11-17T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0072,1","+9999,9","09918,1","06,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-17T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0154,1","99999,9,9,N","999999,9,N,9","+0050,1","+9999,9","99999,9","06,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0078,1",
"04065099999","1916-11-18T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0061,1","+9999,9","09998,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0039,1",
"04065099999","1916-11-18T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","160,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0061,1","+9999,9","10016,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-18T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","200,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","10026,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0072,1",
"04065099999","1916-11-19T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10010,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0022,1",
"04065099999","1916-11-19T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0046,1","22000,1,C,N","999999,9,N,9","+0028,1","+9999,9","10002,1","01,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-19T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0026,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","10014,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1",
"04065099999","1916-11-20T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0011,1","+9999,9","10010,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-11-20T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09957,1","02,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-20T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","180,1,N,0010,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09981,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0022,1",
"04065099999","1916-11-21T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0000,1","+9999,9","09956,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,-0011,1",
"04065099999","1916-11-21T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","999,1,C,0000,1","22000,1,C,N","999999,9,N,9","+0022,1","+9999,9","09946,1","04,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-21T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","09939,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0039,1",
"04065099999","1916-11-22T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","22000,1,C,N","999999,9,N,9","+0039,1","+9999,9","09910,1","04,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0000,1",
"04065099999","1916-11-22T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","090,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0039,1","+9999,9","09888,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
"04065099999","1916-11-22T21:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","110,1,N,0123,1","99999,9,9,N","999999,9,N,9","+0028,1","+9999,9","09853,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0050,1",
"04065099999","1916-11-23T09:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,N,9","+0022,1","+9999,9","09834,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","999,N,+0011,1",
"04065099999","1916-11-23T15:00:00","4","66.5333333","-18.0166667","16.0","GRIMSEY ISLAND, IC","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,N,9","+0011,1","+9999,9","09840,1","08,99,1,99,9,99,9,99999,9,99,9,99,9",,
